     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      5400,       201,         0,   0.021,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
      2700,        89,         0,   0.012,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,       215,         0,   0.021,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       588,         0,   0.058,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
     21600,       788,         0,   0.076,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
     97200,      3383,         0,   0.317,pymatching,9ec8fca635c9856f4e20454aeb9de3524b169474eb738a70dfe3e0f368d9a73e,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.004750000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     32400,      1204,         0,   0.111,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.009,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
     13201,       489,         0,   0.048,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.009,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.009,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         1,         0,   0.010,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
      1000,         3,         0,   0.012,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
      2200,         8,         0,   0.016,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
      4200,         4,         0,   0.023,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
      8600,        10,         0,   0.038,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
     64800,      2497,         0,   0.220,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
     17000,        42,         0,   0.067,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
     34200,        60,         0,   0.125,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
     34200,        63,         0,   0.128,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    108000,      4013,         0,   0.371,pymatching,7991da55d4424d8e5b433a18fc41ce58d78d3c9a3acf36ee936bdb6b5833a853,"{""d_final"":9,""d_init"":3,""encoder"":""local"",""p"":0.005,""p2"":0.005,""pm"":0,""psr"":null}",
     68200,       116,         0,   0.240,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    136600,       260,         0,   0.475,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    102700,       211,         0,   0.360,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    205000,       421,         0,   0.704,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.010,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         1,         0,   0.011,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         1,         0,   0.012,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,         6,         0,   0.018,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        27,         0,   0.048,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,        71,         0,   0.080,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       230,         0,   0.218,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    341400,       648,         0,    1.21,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       640,         0,   0.631,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    429000,       890,         0,    1.50,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,       686,         0,   0.624,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    614600,      1221,         0,    2.17,pymatching,8e63294de03a3c40d566a3a991f4693d21cbefbcef01d2739d3b3063aa6c0809,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0,""p2"":0.005,""pm"":0,""psr"":null}",
     31700,       138,         0,   0.147,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         0,         0,   0.010,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         0,         0,   0.011,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         2,         0,   0.013,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        22,         0,   0.019,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        48,         0,   0.037,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       130,         0,   0.091,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       351,         0,   0.254,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    437400,      1994,         0,    1.85,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    437400,      2109,         0,    1.85,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1054,         0,   0.750,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     72900,       555,         0,   0.376,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1041,         0,   0.735,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     17045,       113,         0,   0.095,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
      4881,        35,         0,   0.035,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       256,         3,         0,   0.011,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         2,         0,   0.011,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         2,         0,   0.011,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         7,         0,   0.013,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        17,         0,   0.020,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        46,         0,   0.041,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       136,         0,   0.104,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    729000,      3322,         0,    3.06,pymatching,ea76e59fcde24e8b05e0fcc40790f5f82f12f2f503924f45795ad4f12784324d,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00025,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       460,         0,   0.298,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       431,         0,   0.296,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      1391,         0,   0.873,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
    437400,      3122,         0,    2.24,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     14571,       120,         0,   0.082,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
    473736,      3446,         0,    2.38,pymatching,d1fd0f9948cd7e1d8fc0845a51bc8dc4e7e418c32bc84a8025cd5a9bb3e880cd,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0005,""p2"":0.005,""pm"":0,""psr"":null}",
     27627,       242,         0,   0.173,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.011,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      6143,        54,         0,   0.046,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         2,         0,   0.011,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      1148,        13,         0,   0.017,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         6,         0,   0.014,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         6,         0,   0.014,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        22,         0,   0.022,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      3000,        34,         0,   0.029,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
      6600,        90,         0,   0.055,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    243000,      2352,         0,    1.44,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
     12600,       130,         0,   0.096,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     25800,       306,         0,   0.184,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     25800,       317,         0,   0.185,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     51000,       697,         0,   0.357,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    102600,      1320,         0,   0.701,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
    154200,      1990,         0,    1.05,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         1,         0,   0.011,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         3,         0,   0.012,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         8,         0,   0.015,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        32,         0,   0.032,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,        91,         0,   0.053,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       237,         0,   0.135,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    145974,      1896,         0,    1.02,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       823,         0,   0.388,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    256200,      3299,         0,    1.78,pymatching,980911d3651a59dc2702394f28d32413fb1f758d7987ff2197b9928d2a1b7275,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.001,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,       879,         0,   0.389,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
    534600,      5046,         0,    3.17,pymatching,f6378f9f63edf344f823e6f62420dfe37586b9868f80dfd98f9ea5a785e889f0,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0007500000000000001,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         7,         0,   0.011,pymatching,d05132a30f817975db3d51504b5c11c1d127929614fb3b45a2ecfce662458a0a,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         6,         0,   0.012,pymatching,d05132a30f817975db3d51504b5c11c1d127929614fb3b45a2ecfce662458a0a,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
       600,         8,         0,   0.015,pymatching,d05132a30f817975db3d51504b5c11c1d127929614fb3b45a2ecfce662458a0a,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        33,         0,   0.026,pymatching,d05132a30f817975db3d51504b5c11c1d127929614fb3b45a2ecfce662458a0a,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
      5400,       118,         0,   0.058,pymatching,d05132a30f817975db3d51504b5c11c1d127929614fb3b45a2ecfce662458a0a,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
     16200,       374,         0,   0.152,pymatching,d05132a30f817975db3d51504b5c11c1d127929614fb3b45a2ecfce662458a0a,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      2497,         0,    1.13,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,      1088,         0,   0.441,pymatching,d05132a30f817975db3d51504b5c11c1d127929614fb3b45a2ecfce662458a0a,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    145800,      2497,         0,    1.14,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
     48600,      1061,         0,   0.439,pymatching,d05132a30f817975db3d51504b5c11c1d127929614fb3b45a2ecfce662458a0a,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0015000000000000002,""p2"":0.005,""pm"":0,""psr"":null}",
    172622,      2898,         0,    1.35,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
      2116,        53,         0,   0.027,pymatching,c4e88dfa08962dc234a1847703a4bf4a4e2dd8a63dc89f179082a09d76e3028c,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.00125,""p2"":0.005,""pm"":0,""psr"":null}",
       100,         4,         0,   0.011,pymatching,3ffecdcb82ec6a479ff573a6bd00b6f602a207709f829e28a074250262996093,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       200,         3,         0,   0.012,pymatching,3ffecdcb82ec6a479ff573a6bd00b6f602a207709f829e28a074250262996093,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
       600,        20,         0,   0.016,pymatching,3ffecdcb82ec6a479ff573a6bd00b6f602a207709f829e28a074250262996093,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
      1800,        36,         0,   0.028,pymatching,3ffecdcb82ec6a479ff573a6bd00b6f602a207709f829e28a074250262996093,"{""d_final"":17,""d_init"":3,""encoder"":""local"",""p"":0.0017500000000000003,""p2"":0.005,""pm"":0,""psr"":null}",
